customer_id,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy_name,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,income_band,claim_severity,complaint_risk,risk_score,missing_income_flag
JM93892,Arizona,8036.84,No,Basic,College,2024-02-02,Employed,M,82358,Rural,Married,100,8,134,0,9,Corporate Auto,Corporate L3,2,Branch,99.79,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
UP90711,Oregon,3829.51,No,Basic,Bachelor,0011-01-31,Employed,F,82389,Rural,Single,97,35,132,0,1,Personal Auto,Personal L2,2,Call Center,154.48,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
WK55963,California,10976.38,No,Basic,College,2024-02-01,Employed,M,82399,Suburban,Married,92,3,101,0,2,Corporate Auto,Corporate L3,3,Web,557.89,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
QK46697,Washington,8339.1,No,Extended,Bachelor,0011-01-25,Employed,M,82404,Rural,Married,107,16,32,1,4,Personal Auto,Personal L3,4,Agent,27.52,Two-Door Car,Medsize,Upper-Middle,Low,Low,2,0
BH61054,California,8463.95,No,Extended,College,2024-10-01,Employed,F,82404,Suburban,Married,105,28,12,0,9,Personal Auto,Personal L3,2,Web,529.12,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
ZQ11381,Arizona,22775.02,No,Extended,Bachelor,0011-01-21,Employed,M,82435,Urban,Married,115,28,5,0,2,Personal Auto,Personal L2,2,Agent,354.38,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
UP36767,California,6147.64,No,Basic,College,0011-02-13,Employed,M,82436,Urban,Married,153,43,104,0,1,Personal Auto,Personal L3,3,Branch,728.7,SUV,Medsize,Upper-Middle,Medium,None,0,0
WW52683,California,6841.31,No,Basic,Bachelor,0011-01-26,Employed,F,82440,Rural,Married,86,27,0,1,3,Personal Auto,Personal L3,2,Agent,116.52,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
TC84427,Oregon,6817.08,No,Basic,High School or Below,2024-01-01,Employed,F,82458,Urban,Single,89,9,55,2,9,Personal Auto,Personal L3,1,Call Center,397.28,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
TR85083,California,3732.07,No,Basic,Bachelor,0011-01-20,Employed,M,82465,Suburban,Married,95,36,46,1,1,Personal Auto,Personal L3,2,Branch,453.6,Two-Door Car,Medsize,Upper-Middle,Low,Low,2,0
SB50826,Oregon,10119.61,No,Extended,College,0011-01-19,Employed,M,82473,Urban,Single,128,23,86,0,8,Personal Auto,Personal L1,2,Agent,553.32,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
SB44003,Arizona,14154.64,Yes,Extended,College,2024-01-02,Employed,F,82496,Rural,Divorced,120,30,126,0,2,Personal Auto,Personal L3,2,Agent,66.76,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
SV48204,Oregon,14154.64,Yes,Extended,College,2024-01-02,Employed,F,82496,Rural,Divorced,120,30,126,0,2,Personal Auto,Personal L3,2,Agent,66.76,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
LF55270,Oregon,14154.64,Yes,Extended,College,2024-01-02,Employed,F,82496,Rural,Divorced,120,30,126,0,2,Personal Auto,Personal L2,2,Agent,66.76,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
FM14335,Washington,14154.64,Yes,Extended,College,2024-01-02,Employed,F,82496,Rural,Divorced,120,30,126,0,2,Personal Auto,Personal L1,2,Agent,66.76,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
QY41855,Arizona,14154.64,Yes,Extended,College,2024-01-02,Employed,F,82496,Rural,Divorced,120,30,126,0,2,Personal Auto,Personal L3,2,Agent,66.76,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
FE90301,Nevada,7858.52,No,Basic,Bachelor,2024-09-01,Employed,F,82496,Rural,Married,97,36,113,0,6,Personal Auto,Personal L1,2,Agent,32.09,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
FC68244,Oregon,8270.87,No,Extended,High School or Below,2024-01-01,Employed,M,82538,Suburban,Married,103,5,22,0,4,Personal Auto,Personal L2,2,Web,492.48,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
KX53892,Oregon,7100.25,No,Basic,College,2024-06-01,Employed,F,82547,Urban,Married,88,9,92,0,6,Personal Auto,Personal L3,2,Branch,368.58,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
TR96772,Arizona,21541.3,No,Extended,High School or Below,2024-08-02,Employed,F,82550,Rural,Married,178,38,34,0,2,Personal Auto,Personal L3,2,Branch,132.58,Sports Car,Small,Upper-Middle,Low,None,0,0
YN15967,California,10002.26,No,Extended,College,2024-11-01,Employed,M,82566,Urban,Single,130,3,96,0,3,Corporate Auto,Corporate L2,1,Branch,478.62,Two-Door Car,Small,Upper-Middle,Low,None,0,0
ZG90341,Oregon,12360.97,No,Premium,Bachelor,2024-07-02,Employed,M,82620,Suburban,Single,159,27,100,0,4,Personal Auto,Personal L2,1,Branch,764.64,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
AZ95587,Arizona,14024.55,No,Extended,Bachelor,2024-11-01,Employed,F,82650,Urban,Single,120,27,74,0,2,Special Auto,Special L3,3,Branch,530.02,Four-Door Car,Small,Upper-Middle,Medium,None,0,0
JU72142,Oregon,18903.72,No,Basic,Bachelor,0011-02-14,Employed,M,82654,Urban,Married,158,4,0,0,2,Personal Auto,Personal L3,2,Call Center,597.21,SUV,Small,Upper-Middle,Medium,None,0,0
JW70372,Arizona,9617.67,No,Extended,Doctor,0011-01-22,Employed,F,82665,Rural,Married,120,36,68,2,7,Personal Auto,Personal L2,2,Branch,244.74,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
VQ57815,Oregon,11918.31,No,Basic,Doctor,2024-01-01,Employed,M,82682,Rural,Married,149,32,28,0,3,Personal Auto,Personal L2,2,Branch,214.97,Sports Car,Medsize,Upper-Middle,Low,None,0,0
WK88044,Arizona,11796.08,No,Basic,Bachelor,0011-02-13,Employed,M,82729,Rural,Married,149,9,22,0,7,Personal Auto,Personal L3,1,Agent,107.82,SUV,Medsize,Upper-Middle,Low,None,0,0
OM82309,California,78524.85,No,Basic,Bachelor,0011-02-27,Employed,M,82783,Rural,Single,251,0,41,1,2,Personal Auto,Personal L3,2,Branch,577.3,Luxury Car,Small,Upper-Middle,Medium,Low,2,0
EM29019,Arizona,11404.65,No,Basic,Bachelor,0011-02-18,Employed,F,82805,Rural,Married,142,47,62,0,9,Personal Auto,Personal L2,1,Call Center,3.43,SUV,Medsize,Upper-Middle,Low,None,0,0
FH36069,Arizona,28486.64,No,Basic,College,0011-02-13,Employed,F,82818,Suburban,Married,143,36,89,0,2,Personal Auto,Personal L2,4,Branch,815.72,SUV,Medsize,Upper-Middle,Medium,None,0,0
NG56399,Arizona,11231.36,No,Basic,High School or Below,2024-07-01,Employed,M,82845,Suburban,Divorced,95,9,115,0,2,Personal Auto,Personal L2,3,Branch,673.02,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
YB19340,Oregon,12152.86,No,Premium,High School or Below,0011-02-25,Employed,M,82855,Rural,Married,153,7,36,0,3,Corporate Auto,Corporate L1,2,Call Center,283.64,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
LQ22609,Arizona,4660.24,No,Extended,College,2024-11-01,Employed,F,82870,Rural,Married,116,34,47,0,1,Personal Auto,Personal L3,2,Call Center,269.05,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
SC93784,Oregon,7438.65,No,Basic,Bachelor,2024-10-01,Employed,M,82891,Rural,Married,93,11,104,0,3,Personal Auto,Personal L2,1,Call Center,194.99,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
VH43367,California,3383.13,No,Basic,High School or Below,0011-02-21,Employed,F,82893,Suburban,Married,85,19,76,2,1,Special Auto,Special L1,1,Agent,408.24,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
NN44612,Nevada,6628.29,No,Basic,Bachelor,0011-02-28,Employed,F,82893,Urban,Divorced,84,1,93,0,3,Personal Auto,Personal L3,1,Agent,340.41,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
AG85127,Oregon,10915.36,No,Basic,Bachelor,0011-01-14,Employed,M,82902,Urban,Married,92,41,108,0,2,Special Auto,Special L3,3,Web,356.45,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
NZ81536,Washington,22559.63,No,Extended,Doctor,2024-07-02,Employed,F,98616,Rural,Single,188,4,57,0,2,Personal Auto,Personal L3,1,Branch,383.99,SUV,Medsize,High,Low,None,0,0
JZ28710,California,6944.24,No,Basic,College,0011-01-31,Employed,M,82913,Urban,Married,88,8,47,0,7,Personal Auto,Personal L3,4,Call Center,278.12,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
FR82361,Arizona,14145,No,Extended,Doctor,0011-01-23,Employed,M,82926,Suburban,Single,119,32,16,0,2,Personal Auto,Personal L3,1,Branch,570.24,Four-Door Car,Large,Upper-Middle,Medium,None,0,0
SP58110,California,6646.3,No,Basic,Bachelor,0011-01-16,Employed,F,82983,Suburban,Married,85,22,88,5,3,Personal Auto,Personal L3,3,Branch,408.24,Four-Door Car,Small,Upper-Middle,Low,High,2,0
DP45816,Arizona,15712.2,No,Extended,High School or Below,2024-10-01,Employed,F,83006,Urban,Married,131,7,88,0,2,Personal Auto,Personal L3,4,Branch,628.1,Two-Door Car,Small,Upper-Middle,Medium,None,0,0
NL59273,Oregon,7596.85,No,Basic,Doctor,0011-01-21,Employed,F,83006,Urban,Married,95,3,88,0,3,Personal Auto,Personal L3,2,Call Center,451.08,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
ED29955,California,7133.46,No,Basic,Bachelor,0011-01-15,Employed,M,83082,Suburban,Married,90,45,112,0,6,Personal Auto,Personal L3,1,Agent,434.16,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
GB45753,California,7343.74,No,Basic,High School or Below,0011-01-25,Employed,M,83087,Rural,Married,92,5,36,0,3,Corporate Auto,Corporate L2,4,Call Center,39.43,Two-Door Car,Large,Upper-Middle,Low,None,0,0
DT99586,California,50100.74,No,Basic,Master,2024-08-02,Employed,F,83095,Rural,Married,155,1,128,0,2,Personal Auto,Personal L3,1,Agent,16.54,SUV,Medsize,Upper-Middle,Low,None,0,0
UQ13133,Nevada,3521.86,No,Basic,Master,2024-11-02,Employed,M,83115,Rural,Married,88,47,105,0,1,Personal Auto,Personal L1,4,Branch,53.37,Four-Door Car,Small,Upper-Middle,Low,None,0,0
TI90592,California,10030.97,No,Extended,College,0011-01-21,Employed,M,83117,Urban,Married,126,4,49,0,3,Corporate Auto,Corporate L1,1,Agent,325.11,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
AE74442,California,9962.27,No,Basic,Bachelor,0011-01-21,Employed,F,83138,Urban,Married,82,24,126,0,2,Corporate Auto,Corporate L2,1,Agent,277.15,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
GJ77362,California,6514.63,No,Basic,Bachelor,0011-02-23,Employed,M,83178,Rural,Married,82,8,27,1,9,Special Auto,Special L3,1,Call Center,54.76,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
BK73302,California,4276.65,No,Extended,Bachelor,0011-02-17,Employed,M,83211,Suburban,Divorced,111,4,74,2,1,Corporate Auto,Corporate L3,2,Web,734.86,Four-Door Car,Medsize,Upper-Middle,Medium,Low,2,0
XD19934,Oregon,14184.37,No,Extended,High School or Below,0011-02-25,Employed,M,83228,Rural,Single,119,11,3,0,2,Personal Auto,Personal L3,2,Web,158.59,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
ZF84966,Nevada,60555.75,No,Extended,Doctor,0011-02-22,Employed,F,83261,Urban,Married,166,47,73,0,2,Corporate Auto,Corporate L1,1,Call Center,651.44,SUV,Medsize,Upper-Middle,Medium,None,0,0
XJ40322,California,7147.28,No,Basic,High School or Below,2024-06-01,Employed,F,83277,Rural,Single,90,18,23,0,3,Personal Auto,Personal L2,4,Web,162.17,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
CW38361,California,11805.38,No,Basic,Bachelor,2024-10-02,Employed,M,83303,Rural,Married,149,8,96,0,7,Corporate Auto,Corporate L3,3,Call Center,302.27,SUV,Small,Upper-Middle,Low,None,0,0
RV98763,Oregon,8654.81,No,Extended,College,2024-08-02,Employed,M,83307,Urban,Married,111,7,55,2,7,Personal Auto,Personal L3,3,Branch,371.78,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
JP69867,Nevada,11491.38,No,Premium,College,0011-02-19,Employed,M,83329,Suburban,Divorced,143,9,95,0,6,Personal Auto,Personal L3,2,Call Center,686.88,Four-Door Car,Large,Upper-Middle,Medium,None,0,0
UH59257,Washington,10180.23,No,Extended,Doctor,0011-02-14,Employed,M,83330,Suburban,Married,130,45,41,2,4,Personal Auto,Personal L3,2,Agent,930.84,Two-Door Car,Medsize,Upper-Middle,Medium,Low,2,0
FB76635,Oregon,5800.42,No,Basic,College,0011-01-27,Employed,F,83345,Urban,Married,144,28,88,0,1,Personal Auto,Personal L3,1,Branch,669.16,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
JM59803,California,7753.59,No,Basic,Doctor,0011-01-23,Employed,M,83398,Urban,Divorced,99,12,82,3,6,Personal Auto,Personal L2,3,Agent,463.43,Two-Door Car,Medsize,Upper-Middle,Low,High,2,0
NE51159,Oregon,10100.46,No,Extended,College,0011-01-24,Employed,M,83407,Suburban,Married,127,23,27,0,6,Personal Auto,Personal L2,2,Branch,888.47,Four-Door Car,Small,Upper-Middle,Medium,None,0,0
JI25066,Arizona,6653.34,No,Basic,Bachelor,0011-01-18,Employed,F,83410,Urban,Married,82,42,63,0,5,Personal Auto,Personal L3,3,Web,365.99,Two-Door Car,Large,Upper-Middle,Low,None,0,0
HK96298,California,3759.71,No,Basic,Master,2024-04-02,Employed,M,83439,Rural,Divorced,95,0,130,0,1,Personal Auto,Personal L2,4,Agent,140.68,Four-Door Car,Large,Upper-Middle,Low,None,0,0
WK65741,California,3906.64,No,Basic,High School or Below,0011-02-18,Employed,F,83442,Urban,Married,97,12,28,0,1,Personal Auto,Personal L2,3,Agent,442.81,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
TI92884,Arizona,17040.82,No,Basic,Bachelor,0011-02-15,Employed,M,83489,Suburban,Divorced,143,26,100,0,2,Personal Auto,Personal L2,1,Call Center,686.88,Sports Car,Small,Upper-Middle,Medium,None,0,0
RU49126,Washington,6028.2,No,Basic,College,2024-01-02,Employed,F,83492,Rural,Married,151,1,65,0,1,Personal Auto,Personal L2,2,Agent,291.35,SUV,Medsize,Upper-Middle,Low,None,0,0
RZ89359,California,3308.34,No,Basic,College,2024-11-01,Employed,F,83542,Rural,Divorced,84,15,84,0,1,Personal Auto,Personal L1,4,Web,24.41,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
JV40853,California,37349.51,No,Extended,High School or Below,2024-09-02,Employed,F,83546,Suburban,Divorced,117,4,66,0,2,Personal Auto,Personal L3,2,Branch,563.76,Two-Door Car,Small,Upper-Middle,Medium,None,0,0
WJ52097,Oregon,4946.05,No,Extended,Bachelor,2024-04-01,Employed,F,83557,Suburban,Divorced,123,4,28,0,1,Corporate Auto,Corporate L2,2,Web,589.68,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
ON34922,Oregon,7227.81,No,Basic,High School or Below,2024-02-02,Employed,M,83557,Urban,Married,90,30,51,0,4,Personal Auto,Personal L3,3,Branch,360.45,Four-Door Car,Small,Upper-Middle,Low,None,0,0
IT11766,California,5600.57,No,Basic,Bachelor,0011-01-29,Employed,F,83560,Urban,Married,140,34,131,0,1,Personal Auto,Personal L2,4,Call Center,622.76,SUV,Medsize,Upper-Middle,Medium,None,0,0
ZU83252,California,11750.03,No,Basic,Master,2024-09-02,Employed,F,83561,Rural,Married,97,9,107,0,2,Personal Auto,Personal L3,3,Web,4.6,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
XD54132,California,3465.92,No,Basic,High School or Below,2024-06-02,Employed,F,83565,Suburban,Single,86,15,86,0,1,Corporate Auto,Corporate L3,4,Call Center,414.72,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
CM94425,Arizona,5961.88,No,Basic,Bachelor,0011-01-26,Employed,M,83637,Urban,Divorced,153,7,85,0,1,Personal Auto,Personal L3,3,Branch,671.01,SUV,Medsize,Upper-Middle,Medium,None,0,0
ER49844,Arizona,6805.95,No,Basic,College,0011-01-19,Employed,M,83662,Rural,Married,86,3,70,2,5,Personal Auto,Personal L1,4,Call Center,187.6,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
JG16015,Washington,6778.55,No,Extended,College,0011-02-19,Employed,F,83682,Suburban,Married,169,32,5,0,1,Personal Auto,Personal L3,2,Branch,976.46,SUV,Medsize,Upper-Middle,Medium,None,0,0
NA89685,Oregon,7757.3,No,Basic,College,0011-02-14,Employed,M,83687,Rural,Married,97,28,63,0,9,Personal Auto,Personal L3,1,Agent,65.99,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
PY42157,Washington,3337.54,No,Basic,High School or Below,0011-01-27,Employed,F,83708,Suburban,Married,82,42,130,0,1,Personal Auto,Personal L2,4,Agent,395.28,Four-Door Car,Large,Upper-Middle,Low,None,0,0
KH64733,Nevada,7950.84,No,Basic,College,0011-02-24,Employed,F,83709,Rural,Married,99,5,9,0,3,Personal Auto,Personal L3,2,Agent,162.02,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
OJ38536,California,6161.21,No,Basic,Doctor,0011-01-13,Employed,F,83714,Suburban,Married,151,3,69,0,1,Personal Auto,Personal L3,2,Agent,725.76,SUV,Medsize,Upper-Middle,Medium,None,0,0
SC95565,Nevada,3898.5,No,Basic,High School or Below,0011-02-15,Employed,F,83724,Urban,Married,96,28,0,0,1,Personal Auto,Personal L1,4,Branch,396.72,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
CC43119,California,3944.01,No,Basic,Bachelor,0011-01-19,Employed,F,83724,Rural,Married,99,3,80,0,1,Corporate Auto,Corporate L1,4,Web,121.63,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
XU49878,Washington,7285.02,No,Basic,Bachelor,0011-02-14,Employed,M,83753,Urban,Married,92,11,41,1,8,Personal Auto,Personal L2,3,Call Center,358.93,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
LT16517,Oregon,14617.63,No,Extended,High School or Below,0011-02-28,Employed,F,83772,Urban,Married,181,4,120,0,5,Personal Auto,Personal L3,1,Web,828.94,SUV,Medsize,Upper-Middle,Medium,None,0,0
NA21420,Oregon,7125.57,No,Basic,Bachelor,2024-03-02,Employed,F,83800,Rural,Divorced,90,32,30,0,4,Corporate Auto,Corporate L3,2,Agent,66.74,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
FQ66070,California,11462.88,No,Basic,College,0011-02-24,Employed,M,83803,Urban,Married,96,34,111,0,2,Personal Auto,Personal L2,3,Branch,306.75,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
JS76871,Oregon,11662.77,No,Basic,High School or Below,2024-11-02,Employed,M,83811,Rural,Married,97,20,77,0,2,Corporate Auto,Corporate L3,1,Agent,122.9,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
BZ47770,Washington,6863.12,No,Basic,Bachelor,2024-09-01,Employed,F,83819,Rural,Married,86,8,38,2,4,Corporate Auto,Corporate L2,1,Agent,98.9,Two-Door Car,Medsize,Upper-Middle,Low,Low,2,0
HN10814,Arizona,5641.09,No,Basic,Master,0011-01-28,Employed,M,83853,Rural,Married,140,1,0,0,1,Personal Auto,Personal L3,2,Web,7.96,SUV,Medsize,Upper-Middle,Low,None,0,0
JZ90556,Oregon,8023.15,No,Basic,High School or Below,2024-07-01,Employed,F,83862,Rural,Married,100,7,53,0,8,Corporate Auto,Corporate L3,4,Agent,38.23,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
MB15338,California,15487.52,No,Basic,College,2024-03-02,Employed,M,83881,Rural,Single,99,18,19,0,2,Personal Auto,Personal L2,2,Web,34.2,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
BC47264,California,10374.6,No,Extended,College,2024-05-02,Employed,F,83959,Rural,Single,132,41,38,0,5,Special Auto,Special L3,3,Agent,328.45,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
VU48786,Washington,7492.7,No,Basic,Master,0011-01-25,Employed,M,83996,Urban,Married,93,9,99,0,4,Personal Auto,Personal L3,2,Branch,328.37,Two-Door Car,Small,Upper-Middle,Low,None,0,0
MO33279,California,7549.81,No,Basic,College,2024-12-01,Employed,F,84009,Suburban,Divorced,95,18,35,0,5,Personal Auto,Personal L2,3,Agent,453.6,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
OM63414,Arizona,6846.73,No,Basic,Bachelor,0011-02-21,Employed,F,84048,Rural,Single,88,19,23,0,5,Personal Auto,Personal L3,1,Agent,158.56,Two-Door Car,Large,Upper-Middle,Low,None,0,0
UA50747,Washington,35096.96,No,Basic,High School or Below,0011-02-20,Employed,F,84054,Urban,Married,97,23,3,0,2,Corporate Auto,Corporate L3,4,Branch,261.23,Four-Door Car,Small,Upper-Middle,Low,None,0,0
ID58230,California,6790.06,No,Basic,College,2024-02-01,Employed,F,84066,Rural,Married,85,41,70,0,3,Personal Auto,Personal L3,4,Agent,34.4,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
UN69319,Arizona,11930.4,No,Basic,Master,0011-02-17,Employed,M,84074,Rural,Single,153,12,92,0,8,Corporate Auto,Corporate L3,3,Call Center,337.23,SUV,Medsize,Upper-Middle,Low,None,0,0
MN98042,California,10667.29,No,Basic,College,2024-01-02,Employed,M,84093,Suburban,Married,135,1,72,0,3,Personal Auto,Personal L1,2,Web,648,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
SM80235,Oregon,3708.34,No,Basic,High School or Below,0011-01-29,Employed,M,84108,Suburban,Single,95,9,9,0,1,Personal Auto,Personal L2,2,Call Center,680.4,Four-Door Car,Small,Upper-Middle,Medium,None,0,0
EW15755,California,13338.13,No,Extended,Master,2024-08-01,Employed,F,84140,Rural,Married,165,11,72,0,8,Personal Auto,Personal L1,1,Agent,129.61,SUV,Medsize,Upper-Middle,Low,None,0,0
MT91532,California,9890.84,No,Extended,Bachelor,2024-12-02,Employed,M,84156,Rural,Married,124,12,82,0,4,Corporate Auto,Corporate L1,1,Agent,5.69,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
EE49066,Oregon,6708.86,No,Basic,High School or Below,2024-09-02,Employed,F,84193,Suburban,Married,84,0,134,0,8,Corporate Auto,Corporate L2,3,Branch,401.76,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
YS49138,California,11715.99,No,Premium,High School or Below,0011-01-21,Employed,F,84194,Rural,Married,146,30,117,0,8,Personal Auto,Personal L2,1,Call Center,69.28,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
PD69398,Washington,29308.87,No,Extended,College,0011-02-26,Employed,M,84200,Rural,Married,127,5,14,2,2,Corporate Auto,Corporate L1,2,Call Center,43.21,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
KZ84621,Nevada,11141.91,No,Basic,High School or Below,0011-01-31,Employed,F,84206,Urban,Married,139,47,96,1,3,Personal Auto,Personal L3,4,Web,555.16,SUV,Small,Upper-Middle,Medium,Low,2,0
UI73201,California,4950.96,No,Extended,College,2024-07-01,Employed,M,84206,Suburban,Married,124,46,46,0,1,Personal Auto,Personal L2,3,Web,835.15,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
YG10247,Oregon,30985.05,No,Basic,College,0011-01-20,Employed,M,84235,Suburban,Married,86,18,24,0,2,Personal Auto,Personal L2,3,Call Center,414.72,Four-Door Car,Small,Upper-Middle,Low,None,0,0
ME87834,Oregon,5695.68,No,Basic,Bachelor,0011-02-20,Employed,M,84235,Suburban,Married,144,32,70,0,1,Personal Auto,Personal L3,3,Web,936.11,SUV,Medsize,Upper-Middle,Medium,None,0,0
CW57351,Nevada,14394.56,No,Extended,College,0011-01-24,Employed,F,84252,Urban,Divorced,120,22,68,0,2,Personal Auto,Personal L2,2,Agent,530.13,Four-Door Car,Small,Upper-Middle,Medium,None,0,0
GU41198,California,12874.06,No,Extended,Bachelor,2024-07-01,Employed,F,84268,Suburban,Divorced,108,30,68,2,2,Corporate Auto,Corporate L3,1,Call Center,518.4,Four-Door Car,Medsize,Upper-Middle,Medium,Low,2,0
MU76701,Washington,5293.38,No,Extended,College,0011-01-20,Employed,F,84301,Suburban,Married,132,26,16,1,1,Personal Auto,Personal L2,2,Call Center,919.58,Four-Door Car,Small,Upper-Middle,Medium,Low,2,0
SO95845,California,7840.34,No,Basic,College,2024-07-01,Employed,F,84303,Rural,Single,100,12,3,0,7,Personal Auto,Personal L3,4,Call Center,180.87,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
HF11584,Arizona,17433.22,No,Basic,Master,2024-11-01,Employed,M,84305,Suburban,Married,144,0,15,0,2,Personal Auto,Personal L3,1,Branch,693.36,SUV,Medsize,Upper-Middle,Medium,None,0,0
FU55433,Arizona,3606.95,No,Basic,High School or Below,0011-02-24,Employed,M,84310,Suburban,Married,90,1,12,0,1,Corporate Auto,Corporate L2,2,Branch,550.5,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
CA70404,California,8241.55,No,Extended,High School or Below,2024-04-02,Employed,M,84314,Urban,Married,104,36,115,1,5,Personal Auto,Personal L2,2,Branch,456.5,Two-Door Car,Small,Upper-Middle,Low,Low,2,0
LA35379,Oregon,3988.42,No,Basic,Master,2024-08-01,Employed,F,84322,Rural,Married,99,20,9,0,1,Personal Auto,Personal L1,2,Agent,174.51,Four-Door Car,Small,Upper-Middle,Low,None,0,0
KB18303,California,11689.47,Yes,Basic,College,2024-07-02,Employed,M,84326,Urban,Married,147,31,61,0,4,Corporate Auto,Corporate L1,2,Agent,540.25,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
AD38685,California,11689.47,Yes,Basic,College,2024-07-02,Employed,M,84326,Urban,Married,147,31,61,0,4,Personal Auto,Personal L3,2,Agent,540.25,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
VF17463,Oregon,11689.47,Yes,Basic,College,2024-07-02,Employed,M,84326,Urban,Married,147,31,61,0,4,Personal Auto,Personal L3,2,Agent,540.25,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
UY95530,California,11689.47,Yes,Basic,College,2024-07-02,Employed,M,84326,Urban,Married,147,31,61,0,4,Personal Auto,Personal L2,2,Agent,540.25,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
QA72881,Oregon,11689.47,Yes,Basic,College,2024-07-02,Employed,M,84326,Urban,Married,147,31,61,0,4,Personal Auto,Personal L3,2,Agent,540.25,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
OR78439,Arizona,11689.47,Yes,Basic,College,2024-07-02,Employed,M,84326,Urban,Married,147,31,61,0,4,Corporate Auto,Corporate L3,2,Agent,540.25,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
YW11227,California,7189.28,No,Basic,Bachelor,0011-01-18,Employed,M,84335,Urban,Married,89,46,113,0,4,Personal Auto,Personal L3,3,Agent,329.08,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
AM57175,Oregon,20251.14,No,Extended,High School or Below,2024-06-01,Employed,F,84339,Suburban,Divorced,103,8,95,1,2,Personal Auto,Personal L3,1,Branch,685.21,Four-Door Car,Small,Upper-Middle,Medium,Low,2,0
